id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4470569884214106,ItBQohGhs,6105713761,红星新闻,#张定宇新冠肺炎是自限性疾病#【金银潭医院院长张定宇：#绝大部分新冠肺炎患者都可以治愈#】金银潭医院院长张定宇：新冠肺炎实际是一种自限性疾病。目前在我们医院的治愈率还是很高的，金银潭医院收治的新冠肺炎的患者累计超过1500余例。绝大部分患者，经治疗均可顺利出院，市民不必过分恐慌。L央视新闻的微博视频,,,,"张定宇 新冠肺炎是自限性疾病,绝大部分新冠肺炎患者都可以治愈",6,8,24,2020-02-10 23:59,,,"http://f.video.weibocdn.com/0002MGM7lx07AQPU3S8o010412002svX0E010.mp4?label=mp4_ld&template=360x648.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145163&ssig=VIeGPUm1EF&KID=unistore,video",,"{'words': 83, 'sentences': 4, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4470205860599043,Itsng2vPZ,2622753567,Y阳胜S君,#痕迹#Day371；1.今天赣州天气较好，有出太阳，开始升温了；2.家里煤气没有了，不知道还能不能送；3.03年非典孕育了淘宝，20年新冠又会孵化出什么独角兽呢。,,赣州,,痕迹,0,0,0,2020-02-09 23:53,Y阳胜S君 Android,,,,"{'words': 52, 'sentences': 8, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569863438753,ItBQmeqzL,2638567844,宝井家的卷毛福,#血族#追剧的时间点很重要啊……本来也是当年的高分美剧，但经过新冠肺炎再看开头CDC的操作简直花样作死，男女主全程智商下线,,,,血族,0,0,0,2020-02-10 23:59,iPhone客户端,['http://ww2.sinaimg.cn/large/9d4559a4gy1gbrqvts788j20iw0rswfs.jpg'],,,"{'words': 40, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4470205780350766,Itsn81tfw,5336533996,世面,#聚焦新冠肺炎疫情#【#聚焦海外聚集性新冠肺炎#：豪华游轮、国际会议、滑雪胜地】自新冠肺炎暴发后，海外出现数起聚集性感染病例。日本“钻石公主号”邮轮发现已下船的游客中有感染新冠病毒的病例后，该邮轮被召回进行检疫。截至目前船上已有70人确诊。而新加坡在1月中旬因举办一场国际会议，导致7人感染。@新京报我们视频L世面的秒拍视频,,,新京报我们视频,"聚焦新冠肺炎疫情,聚焦海外聚集性新冠肺炎",6,6,29,2020-02-09 23:52,微博 weibo.com,,"http://miaopai.video.weibocdn.com/0001GQgelx07APlhcCsw01041200Hxn50E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145163&ssig=8s6ujsRmRt&KID=unistore,video",,"{'words': 100, 'sentences': 5, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4470205755893041,Itsn5oJ33,5447232712,April芥子,DAY10今天的学习状态奇差可能是知道了老家我们住的那一栋有人今天确诊感染了新冠病毒(其实不该为自己找借口的😣)往常都会回去过年的幸好今年大家都没回去我和妈妈待在星城的家里爸爸因为疫情滞留在了大陆的最南端爷爷奶奶回到他们老家去看望今年满90岁的舅爷爷了虽然大家都不待在一起等下个春天吧没有一个春天不会来临的附一张今天拍的晚霞仔细看，天上还有颗星星呢,,,,,0,0,0,2020-02-09 23:52,realme X2 6400万鹰眼,"['http://ww4.sinaimg.cn/large/005WE248ly1gbqku03qecj30qo17mjw3.jpg', 'http://ww3.sinaimg.cn/large/005WE248ly1gbqku0meinj30u01t00v1.jpg', 'http://ww4.sinaimg.cn/large/005WE248ly1gbqku13jnrj30u014041k.jpg', 'http://ww3.sinaimg.cn/large/005WE248ly1gbqku1twksj31400u0jtb.jpg']",,,"{'words': 106, 'sentences': 1, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4470569859216444,ItBQlCFCk,2278680113,松果三斤,#钟南山新冠肺炎病死率远低于SARS##新冠肺炎病死率远低于SARS#传染力强，传播源头和途径还不准确O新冠肺炎病死率远低于SARS，你觉得新冠状病毒可怕的地方是什么？,,,,"钟南山 新冠肺炎病死率远低于SARS,新冠肺炎病死率远低于SARS",0,0,0,2020-02-10 23:59,iPhone客户端,,,,"{'words': 44, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205751158821,Itsn54RsF,6869288668,小柴的笑,【专家解释#什么是气溶胶传播#】中国疾病预防控制中心研究员冯录召表示，飞沫在空气中悬浮的过程中，由于失去水分，剩下的蛋白质和病原体形成了飞沫核，可以飘到很远的地方，造成远距离传播。一般情况下，在特定环境下可能发生气溶胶传播，比如临床专业操作中。但#目前没有证据新冠病毒通过气溶胶传播#，空气中一般不会有新冠病毒。L人民日报的微博视频,,,,"什么是气溶胶传播,目前没有证据新冠病毒通过气溶胶传播",0,0,0,2020-02-09 23:52,iPhone客户端,,"http://f.video.weibocdn.com/001Odtjulx07AOQYhues01041200aQgA0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145163&ssig=AgZTvZS0PI&KID=unistore,video",,"{'words': 97, 'sentences': 4, '好': 1, '乐': 1, '哀': 1, '怒': 0, '惧': 3, '恶': 1, '惊': 0}"
4470569833371155,ItBQje8Zt,7279783804,堂吉诃德在网游,在新冠病毒横行的日子里，梅的盛开，迎春的初放，杨柳的新蕾，带给我们内心一些春的希望和美丽。,,,,,0,1,0,2020-02-10 23:59,HUAWEI nova 青春版,"['http://ww1.sinaimg.cn/large/007WFejOly1gbrqmdb040j31f42iou0y.jpg', 'http://ww4.sinaimg.cn/large/007WFejOly1gbrqmfm2q0j31f42iou0y.jpg', 'http://ww3.sinaimg.cn/large/007WFejOly1gbrqm929p1j31f42iokjm.jpg', 'http://ww4.sinaimg.cn/large/007WFejOly1gbrqmb482hj31f42ioqv6.jpg', 'http://ww1.sinaimg.cn/large/007WFejOly1gbrqmpql9aj31f42iokjn.jpg', 'http://ww4.sinaimg.cn/large/007WFejOly1gbrqmn39tjj31f42iob2a.jpg']",,,"{'words': 30, 'sentences': 2, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205730645804,Itsn32I0c,1313822572,Gordon_东,《钟南山称新冠病毒和SARS是两回事》2月9日晚间，针对华中农业大学教授陈焕春认为新型冠状病毒属于SARS冠状病毒的观点，钟南山院士表示，SARS冠状病毒是一个专有名词，是专门指急性呼吸综合征的病毒，它不是一回事，这两个是两回事，2019新型冠状病毒O网页链接还是我钟院士权威其余的就不要出来献丑了,,,,,0,1,0,2020-02-09 23:52,百度App,['http://ww4.sinaimg.cn/large/4e4f576cgy1gbql4yjs47j20hr09v0te.jpg'],,,"{'words': 74, 'sentences': 1, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 1, '惊': 0}"
4470569816800704,ItBQhsxaM,3026210253,i给她,#全国累计确诊40171例新冠肺炎##最新疫情地图#会O全国累计确诊40171例新冠肺炎，理性讲这个数字还会增加吗?,,,,"全国累计确诊40171例新冠肺炎,最新疫情地图",0,0,2,2020-02-10 23:59,iPhone客户端,,,,"{'words': 29, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569754247665,ItBQbhP0J,1853103647,小李飞刀再出发,“我是如何被治愈的？”对话多名新冠肺炎出院患者O网页链接,,,,,0,0,0,2020-02-10 23:59,mcc_mi,,,,"{'words': 18, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569753633008,ItBQbff6U,5470118844,安静的猫339,#关注新冠肺炎##快递2月中旬要恢复到四成以上#我没有买东西O快递2月中旬要恢复到四成以上，你买的快递发货了吗？等了多久了？,,,,"关注新冠肺炎,快递2月中旬要恢复到四成以上",0,0,0,2020-02-10 23:59,iPhone客户端,,,,"{'words': 43, 'sentences': 3, '好': 0, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470205725776528,Itsn2oeJO,3241441160,白盔白甲的小白龙,专家回应气溶胶传播：空气中一般不会有新冠病毒此视频已有195万次播放，快来一起看看！O网页链接,,,,,0,0,0,2020-02-09 23:52,iPhone客户端,['http://ww1.sinaimg.cn/large/c1347788ly1gbql5aurpwj20ib0aajsp.jpg'],,,"{'words': 27, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205708951909,Itsn0ByND,2138456601,诚信广东,【#专家谈气溶胶传播#：暂无证据，不必恐慌】2月9日，国务院联防联控机制新闻发布会，中国疾控中心传染病处研究员冯录召表示，目前新冠病毒最主要的传播途径是飞沫传播和接触传播，没有证据显示病毒通过气溶胶传播。L澎湃新闻的微博视频,,,,专家谈气溶胶传播,1,0,1,2020-02-09 23:52,,,"http://f.video.weibocdn.com/001GXrLMgx07AP9UBSJN01041200gv9i0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145163&ssig=7V%2B8TdHmtp&KID=unistore,video",,"{'words': 64, 'sentences': 2, '好': 2, '乐': 1, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4470205709597281,Itsn0EgGR,3151596780,Ling未来可期,如果我们能善用这一段‘病毒假期’，不怨天尤人，不虚度光阴，若干年后，我们一定会想起这段假期带给我们的特殊意义。我非常喜欢布袋和尚写的一首禅诗《插秧歌》：「手把青秧插满田，低头便见水中天。心地清净方为道，退步原来是向前。」新冠病毒肯定影响国内经济，数字上是退步，不过先蹲后跳，后续绝对是向前，我们要有这样的信心与觉悟才好。,,,,,0,0,0,2020-02-09 23:52,iPhone客户端,,,,"{'words': 104, 'sentences': 5, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 5, '惊': 1}"
4470205701178378,Itsn04Wy6,5678862025,珮珮麻麻,失联了很久的微博终于找回来了在新冠病毒非常时期跟着小王老师学画画第一天打卡,,,,,0,0,0,2020-02-09 23:52,iPad客户端,['http://ww1.sinaimg.cn/large/006cjVqNly1gbql53fym5j334022o4qq.jpg'],,,"{'words': 22, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205696969335,ItsmZtf2D,2257694485,GS幽灵,新冠病毒属于SARS，全球都震惊的消息，结果解释，“可能是口误，或者有一点错误”这是新闻发布会，专家能不能严肃一点，认真一点啊,,,,,1,2,7,2020-02-09 23:52,HUAWEI Mate 20 Pro,"['http://ww3.sinaimg.cn/large/8691af15ly1gbql2u4xvlj21402eokfa.jpg', 'http://ww2.sinaimg.cn/large/8691af15ly1gbql307ktjj21402eotux.jpg', 'http://ww2.sinaimg.cn/large/8691af15ly1gbql36x47gj21402eonl9.jpg', 'http://ww3.sinaimg.cn/large/8691af15ly1gbql3bqje7j21402eoh5j.jpg']",,,"{'words': 37, 'sentences': 1, '好': 3, '乐': 0, '哀': 1, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4470205687907769,ItsmYxbaF,2618638282,湖南日报,#湖南防控新型肺炎#【疫情防控不能贻误战机】防控新冠肺炎这场战争，千万不能贻误战机。前段，我省广大干部群众齐心协力，打赢了第一阶段战役，目前转入战疫第二阶段，全省上下更加要牢固树立“一盘棋”思想，坚定必胜信心，各级各部门要全力以赴、严防死守，与时间赛跑，把习近平总书记重要指示精神和省委省政府一系列决策部署落实到位。这段剧情表现的内容，告诫我们各级领导干部，即使前段取得了胜利，也决不能放松警惕、犹豫不前，要继续做好扎硬寨打硬仗的思想准备和其他一切准备，做到尽心尽力、尽职尽责、尽锐出战，确保湖南能够经受住更加艰巨的考验、务必夺取最后的胜利。L青年湖南的微博视频,,,,湖南防控新型肺炎,8,17,11,2020-02-09 23:52,微博 weibo.com,,"http://f.video.weibocdn.com/0043oAu3gx07APgzCkcf01041200kLLG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145163&ssig=OEAMexTDho&KID=unistore,video",,"{'words': 150, 'sentences': 4, '好': 6, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4470205667263190,ItsmWutue,6257457291,CATHERINE·LIN,#钟南山称新冠病毒和SARS是两回事#,,,,钟南山称新冠病毒和SARS是两回事,0,0,0,2020-02-09 23:52,iPhone客户端,['http://ww2.sinaimg.cn/large/006PtEuvly1gbql539q9rj30n00yln4e.jpg'],,,"{'words': 9, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205667422910,ItsmWv92m,6877719231,渣浪炸你马,新冠当然不是SARS了刚传染的SARS已经死了，专家你忘了，是您亲手杀了它，它是钮祜禄SARS。SARS：🦇，我才刚出生就这么狡猾了？🦇：钮祜禄SARS，今年17岁。#78%人类新发传染病与野生动物有关#,,,,78%人类新发传染病与野生动物有关,0,0,0,2020-02-09 23:52,iPhone客户端,,,,"{'words': 61, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4470205658844259,ItsmVB6Nl,2011520141,东莞阳光网,国家卫健委：尚无证据显示新冠病毒通过气溶胶传播O网页链接,,,,,0,0,0,2020-02-09 23:52,360安全浏览器,,,,"{'words': 14, 'sentences': 1, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4470205658840351,ItsmVB5Mj,5727809325,禾几日月秘书处开水房勤杂工,今天在群里聊天，我把自己的理解点记下来。第一，冠妈有七个儿子，不同父亲。新冠是老七。染上了冠状病毒，最重要的是自己的免疫力。医生所能做的，就是防止免疫力面对未知事物反应过度。就是把东风换成岸基炮。但是你连岸基炮都没有，那么熊三就把你灭了。以上，不针对任何地区，只是方面理解。,,,,,0,0,2,2020-02-09 23:52,不喜欢香菜Android,,,,"{'words': 88, 'sentences': 9, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4470205650049627,ItsmV0cUr,1732739184,合肥在线,[湖北：集中两天完成武汉累积的所有疑似患者检测]为了切实强化疫情防控，湖北将集中两天时间，将武汉市累积的所有疑似患者检测完毕。这是湖北省委书记、湖北省新冠肺炎疫情防控指挥部指挥长蒋超良8日在武汉市督导疫情防控工作时提出的明确要求。O湖北：集中两天完成武汉累积的所有疑似患者检测,,,,,0,1,1,2020-02-09 23:52,微博 weibo.com,,,,"{'words': 75, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470205650577401,ItsmV2qcV,6662172740,兰色的AJ17,#钟南山称新冠病毒和SARS是两回事#再一次展现了湖北官员的脑子。你特么发这个至少要跟钟院士报一下吧？至少人家的资历在那，这件事也请人出山了。报也没报，而且本来李医生的风波刚刚平息一下，这么一说不又是把自己重新放在火上烤了？还他妈是“老板，火调大一点，再加点孜然”！是又要钓出一帮云GM者啊还是怎么地？真特么傻到家了，亏我前几天一直在为湖北的前期处理辩护，这特么的从上傻到下。,,,,钟南山称新冠病毒和SARS是两回事,0,13,3,2020-02-09 23:52,iPhone客户端,,,,"{'words': 129, 'sentences': 8, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4470569741313559,ItBQa5vIr,3266790455,旅行的李世强医生,疫情特殊时期，“新冠排查流程”与急诊PCI并行，8轮“优化后适应”+IVUS指导，成功急诊救治发病24小时的高危STEMI患者，东升及介入团队辛苦了。,,,,,0,0,1,2020-02-10 23:59,HUAWEI Mate 10,"['http://ww1.sinaimg.cn/large/c2b74437ly1gbrqy8j0fyj23282aohdw.jpg', 'http://ww1.sinaimg.cn/large/c2b74437ly1gbrqy98zc7j21400u0wh3.jpg', 'http://ww4.sinaimg.cn/large/c2b74437ly1gbrqybhhbpj23282ao7wk.jpg']",,,"{'words': 43, 'sentences': 2, '好': 2, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569741567345,ItBQa6zJL,1503753273,人在县城,我免费围观了@京虎子的回答，问题价值66.00元，快来一起围观~O微博问答,,,京虎子,,0,0,0,2020-02-10 23:59,微博 weibo.com,,,,"{'words': 23, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569733207509,ItBQ9dsq1,1853103647,小李飞刀再出发,武汉同济医院教授林正斌感染新冠肺炎去世O武汉同济医院教授林正斌感染新冠肺炎去世我正在使用【一点资讯】,,,,,0,0,0,2020-02-10 23:59,小米9,,,,"{'words': 26, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569728380076,ItBQ8za2w,5629373548,盐城潮生活,#咱们一定可以克服这场疫情#觉得张院长说的不无道理，不然怎么能在还没有特效药的情况下治愈那么多人。但也不能因此掉以轻心，原则上可以自愈，但它的并发症比较麻烦，比如发热腹泻以及呼吸困难带来的机体器官损害，加上本身免疫力低下的话更容易恶化（参照流感和重症流感）。比较担心的是新冠肺炎的传染性略强，大家都觉得靠自愈不当回事，感染人数增多，医疗资源跟不上病人增长的话…！so每个人要做好自我防护，然后早发现早治疗…希望这一切早点过去。,,,,咱们一定可以克服这场疫情,0,0,3,2020-02-10 23:59,iPhone客户端,,,,"{'words': 122, 'sentences': 5, '好': 3, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 6, '惊': 0}"
4470569720843682,ItBQ83xtM,6068931036,上海同城,【多位专家证实#新冠病毒不属于SARS病毒#】复旦大学公共卫生学院教授傅华指出，从公共卫生的意义上来说，不管新冠病毒还是SARS病毒，所要采取的防控措施应该是一样的，同时疫苗研制的研究方向也不会受此影响。此外，多位专家都表示新冠病毒不属于SARS病毒。钟南山称，新冠病毒跟SARS病毒是平行的，两者是同一类病毒，但不是同一种。中国疾控中心病毒所所长许文波表示，新冠病毒是一个新的病毒，不是SARS病毒，具体情况要以官方宣布为准。（看看新闻KNEWS）L看看新闻Knews的秒拍视频,,,,新冠病毒不属于SARS病毒,0,1,2,2020-02-10 23:59,微博 weibo.com,,"http://miaopai.video.weibocdn.com/0000f6rElx07AQ26rG9q010412006PKF0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145165&ssig=7on7tUfaaM&KID=unistore,video",,"{'words': 132, 'sentences': 5, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 12, '恶': 2, '惊': 0}"
4470569673927187,ItBQ3gtDJ,2203358561,常德原创,2月10日晚7时30分，侨资企业澳门君天集团湘北片区总裁助理郭永松一行三人在常德市归国华侨联合会主席郭震宇的陪同下，来到常德市新冠肺炎疫情防控指挥部物资保障工作组物资采购小组仓库，为常德市人民政府捐赠多种防疫物资。,,,,,0,0,2,2020-02-10 23:58,vivo X20全面屏手机,"['http://ww1.sinaimg.cn/large/83549561gy1gbrqx36gryj23402c0u0y.jpg', 'http://ww1.sinaimg.cn/large/83549561gy1gbrqxcmxhpj22t223s1ky.jpg', 'http://ww3.sinaimg.cn/large/83549561gy1gbrqxpv3m3j22xk274npe.jpg', 'http://ww4.sinaimg.cn/large/83549561gy1gbrqy2nke4j22xw27gkjm.jpg']",,,"{'words': 54, 'sentences': 2, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569670325779,ItBQ31mKv,5671685985,是心动的信号阿,#张定宇新冠肺炎是自限性疾病#“自限性疾病指疾病不会造成明显的临床症状，或者虽然造成一些症状但是持续的时间不长，在疾病的症状消失之后，并不会对身体造成永久的或者过大的伤害。,,,,张定宇 新冠肺炎是自限性疾病,1,0,6,2020-02-10 23:58,,,,,"{'words': 51, 'sentences': 2, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569669765084,ItBQ2EYlm,2978464761,泗洪县融媒体中心,【宿迁市发布关于加强医疗机构新冠肺炎疫情防控工作的通告】（详情戳大图查看）“全市各类门诊部、诊所即日起全面停诊；医疗机构非必须的住院尽量减少，择期手术项目全部暂停，所有手术患者均应进行核酸检测；消化内镜、支气管镜、喉镜及肺功能检查等，仅开放急诊检查……恢复诊疗时间根据情况另行通知。”,,,,,0,0,1,2020-02-10 23:58,iPhone客户端,['http://ww1.sinaimg.cn/large/b187c3f9ly1gbrqwoafijj20ku0sktfr.jpg'],,,"{'words': 78, 'sentences': 4, '好': 2, '乐': 1, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569665832334,ItBQ2otfU,2967529507,津云,【天津第95例新冠肺炎确诊病例活动轨迹发布】天津市第95例患者，男，48岁，居住于天津市河东区，2月2日17:15到达天津市第三中心医院发热门诊就诊。确诊病例路径↓↓O网页链接根据《中华人民共和国传染病防治法》有关规定，现紧急寻找患者在以上就诊时段的密切接触者，请相关人员采取如下防控措施：1、密切接触者看到此通告后，不要外出走动，且第一时间拨打区疾控中心值班电话登记备案，接受专业人员的流行病学调查，指导防控。2、居家隔离期间如有发热、乏力、干咳等症状，请立即拨打区防控工作指挥部电话，听从专业人员安排，等待专用车辆接诊到指定医院发热门诊就诊。严禁私自到其他医疗机构就诊，严禁私自乘坐公共交通工具。河东区疾控中心值班咨询电话:022-60418721河东区卫健委疾控科：022-24312492河东区新型冠状病毒感染肺炎防控工作指挥部2020年2月10日,,,,,0,13,27,2020-02-10 23:58,微博国际版,"['http://ww3.sinaimg.cn/large/b0e0e823ly1gbrqy1e0maj208g06bwes.jpg', 'http://ww3.sinaimg.cn/large/b0e0e823ly1gbrqy1w727j20f00n5dhg.jpg', 'http://ww1.sinaimg.cn/large/b0e0e823ly1gbrqy2aiktj20er0ivdgy.jpg']",,,"{'words': 195, 'sentences': 5, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 6, '惊': 0}"
4470569649252919,ItBQ0CP6D,2430948224,是你茶,#张定宇新冠肺炎是自限性疾病#？？？您确定这是自限性疾病吗我还特地去查了一下自限性疾病是什么意思,,,,张定宇 新冠肺炎是自限性疾病,0,12,17,2020-02-10 23:58,草妻的iPhone 7 Plus,['http://ww3.sinaimg.cn/large/90e55380ly1gbrqxthwuxj20yi1pcb2a.jpg'],,,"{'words': 28, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569624289810,ItBPYhZYu,1847150497,湛卢师叔,#解放军战机连续2天绕台飞行#新冠肺炎疫情已经成为中国战略安全最严重的危机，14亿人禁足在家，千城封锁，万户闭门，这应该是中国最最虚弱的时刻。同时这也是中国最强的时刻。趁着当前举国动员管制时机，把疫情当做重要契机，千载难逢。中国加油💪,,,,解放军战机连续2天绕台飞行,0,10,32,2020-02-10 23:58,,"['http://ww4.sinaimg.cn/large/6e1947a1gy1gbrqxddrwhj20tz0p5dm8.jpg', 'http://ww1.sinaimg.cn/large/6e1947a1gy1gbrqxdzpa6j20t509lgna.jpg']",,,"{'words': 70, 'sentences': 4, '好': 1, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 3, '惊': 1}"
4470569619206684,ItBPXCD4U,1612660824,津彩生活,天津第95例新冠肺炎确诊病例活动轨迹发布天津市第95例患者，男，48岁，居住于天津市河东区，2月2日17:15到达天津市第三中心医院发热门诊就诊。确诊病例路径如图根据《中华人民共和国传染病防治法》有关规定，现紧急寻找患者在以上就诊时段的密切接触者，请相关人员采取如下防控措施：1、密切接触者看到此通告后，不要外出走动，且第一时间拨打区疾控中心值班电话登记备案，接受专业人员的流行病学调查，指导防控。2、居家隔离期间如有发热、乏力、干咳等症状，请立即拨打区防控工作指挥部电话，听从专业人员安排，等待专用车辆接诊到指定医院发热门诊就诊。严禁私自到其他医疗机构就诊，严禁私自乘坐公共交通工具。河东区疾控中心值班咨询电话:022-60418721河东区卫健委疾控科：022-24312492河东区新型冠状病毒感染肺炎防控工作指挥部2020年2月10日,,,,,1,6,3,2020-02-10 23:58,,"['http://ww3.sinaimg.cn/large/601f4058ly1gbrqxrfkhfj20f00n5go2.jpg', 'http://ww1.sinaimg.cn/large/601f4058ly1gbrqxqmpc2j20er0ivjt4.jpg']",,,"{'words': 189, 'sentences': 5, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 6, '惊': 0}"
4470569602627668,ItBPWb1zK,1132148931,云自清,截至2020年2月10日12时重庆市新冠肺炎疫情情况O截至2020年2月10日12时重庆市新冠肺炎疫情情况,,,,,0,0,0,2020-02-10 23:58,学习强国客户端,['http://ww1.sinaimg.cn/large/437b38c3ly1gbrqxqvf4fj2046046mx0.jpg'],,,"{'words': 29, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569602690552,ItBPWbhW0,2964385163,战士指看南粤-更加郁郁葱葱,愿天佑中华！每代人经历并可能记忆深刻的灾害：00后记忆到了新冠肺炎病毒（2019.12）90后记忆到了汶川大地震（2008.05）80后记忆到了非典sars病毒（2002.11）70后记忆到了特大洪灾（1998.06）60后记忆到了（……）50后记忆到了唐山大地震（1976.07）40后记忆到了三年自然灾害（1959-1961）,,上海·碧云新天地,,,0,0,3,2020-02-10 23:58,iPhone客户端,,,,"{'words': 87, 'sentences': 7, '好': 1, '乐': 0, '哀': 1, '怒': 0, '惧': 2, '恶': 1, '惊': 0}"
4470569568946417,ItBPSBxn3,5267742174,南宋小鱼,#张定宇新冠肺炎是自限性疾病#和当初的有限人传人，可防可控又有什么区别呢？乙类传染病给它定义成自限性疾病是真牛逼，请问死了909例都是怎么回事。真是高知杀人不用刀，真有意思。,,,,张定宇 新冠肺炎是自限性疾病,0,2,2,2020-02-10 23:58,iPhone客户端,,,,"{'words': 55, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4470569561439481,ItBPS62tr,1918830794,太原铁路,【习近平：#咱们一定可以克服这场疫情#】2月10日下午，习近平在北京市调研指导新型冠状病毒肺炎疫情防控工作。他首先来到朝阳区安贞街道安华里社区，了解基层一线疫情联防联控情况。离开时，他同社区居民亲切交流，询问“菜价怎么样”，并对居民们说“咱们一定要有信心，一定可以克服这场疫情！”（总台央视记者魏建彭汉明邢彬）#习近平调研指导新冠肺炎疫情防控#via@央视新闻L央视新闻的微博视频,,,央视新闻,"咱们一定可以克服这场疫情,习近平调研指导新冠肺炎疫情防控",8,0,13,2020-02-10 23:58,荣耀V30 PRO 5G,,"http://f.video.weibocdn.com/004pKzVplx07AQDBa30Y010412008iDj0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611145165&ssig=FWjT%2Fao5eU&KID=unistore,video",,"{'words': 110, 'sentences': 4, '好': 7, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
